"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"278",20.47,20.47,20.08,20.29,20.71,20.61,20.79,20.61,20.77,20.78,20.56,20.39,19.04,17.93,19.9,19.9,19.23,20.7,24.13,26.58,28.61,31.23,34.34,36.45,38.34,40.75,43,46.18,43.95,41.1,38.8,35.99,34.42,32.59,30.57,29.07,26.38,23.39,22.31,22.9,22.9,22.71,23.1,23.31,22.71,22.31,21.91,23.73,23.51,24.41,24.66,25.18,26.43,29.5,26.79,27.59,32.63,28.48,29.5,37.78,43.43,39.88,50.44,42.41,45.12,43.4,46.63,49.74,46.13,41.03,36.32,31.38,26.35,19.46,15.75,14.86,14.55,16.05,14.86,17.43,17.16,15.46,15.16,15.46,13.03,12.73,14.55,15.16,17.16,18.84,19.42,22.39,24.9,27.45,30.4,32.84,36.93,39.83,42.76,59,66.64,70.17,79.99,94.15,97.48,112.7,119.2,127.55,141.04,143.5,145.86,156.18,166.88,159.5,150.31,159.5,150.31,160.97,148.13,133.23,141.04,130.49,133.23,150.31,150.31,130.49,120.43,123.6,113.98,102.17,91.61,74.53,44.78,42.56,40.34,38.04,36.24,33.71,31.56,29.15,27.23,24.89,23.27,20.92,19.12,17.88,14.8,10.52,7.96,8.14,8.14,8.35,10.47,11.29,10.22,11.58,10.47,11.58,9.74,8.94,9.98,8.94,10.22,8.94,9.12,8.94,8.77,9.12,8.77,11.63,15.25,18.06,20.79,24.72,28.07,30.29,32.82,35.56,38.65,41.7,46.18,43.21,40.28,36.97,33.93,31.57,28.55,25.49,22.41,19.16,20.38,18.58,19.44,19.3,20.54,20.47,20.54,19.3,19.3,18.58,17.56,17.56,18.31,18.31,19.58,19.16,21.37,22.02,24.89,26.44,28.64,30.21,31.6,33.5,35.07,36.62,38.35,39.88,41.41,43.14,44.72,63.27,70.81,74.74,77.31,84.35,87.94,84.19,97.21,92.59,107.53,112.7,133.95,145.91,153.25,153.11,141.04,150.31,148.13,154.33,148.13,130.49,148.13,148.13,150.31,165.48,160.97,135.9,127.7,127.7,104.18,95.23,92.28,77.97,89.35,95.23,119.06,121.98,127.7,141.04,125.8,128.19,129.09,111.71,107.02,94.89,97.62,92.93,99.56,88.96,88.05,81.3,76.08,69.47,46.02,43.66,41.2,38.49,36.1,33.56,31.01,28.44,25.9,23.29,20.78,20.66,20.71,20.61,20.68,20.73,20.48,20.73,20.73,20.73,20.28,18.84,19.9,20.48,19.59,18.62
"279",20.54,20.54,20.19,20.38,20.75,20.66,20.78,20.66,20.78,20.76,20.48,20.28,18.84,17.68,19.75,19.75,19.04,20.48,23.97,26.43,28.46,31.1,34.27,36.37,38.25,40.67,42.93,46.21,44,41.17,38.89,36.11,34.54,32.71,30.71,29.22,26.55,23.58,22.51,23.1,23.1,22.9,23.31,23.51,22.9,22.51,22.11,23.95,23.73,24.66,24.91,25.47,26.79,30.05,27.18,28.02,33.38,28.97,30.05,38.8,44.73,41.01,51.83,43.26,45.9,43.89,47.07,50.13,46.1,40.96,36.2,31.22,26.15,19.2,15.46,14.55,14.25,15.75,14.55,17.16,16.89,15.16,14.86,15.16,12.73,12.43,14.25,14.86,16.89,18.62,19.23,22.23,24.73,27.28,30.25,32.7,36.83,39.76,42.7,58.63,66,69.22,78.78,92.77,95.75,110.85,117.05,125.14,138.51,141.04,143.5,154.33,166.26,157.9,148.13,157.9,148.13,159.5,145.86,130.49,138.51,127.7,130.49,148.13,148.13,127.7,117.99,121.9,112.69,101.19,91.06,73.97,44.78,42.59,40.38,38.08,36.33,33.79,31.66,29.24,27.36,25.02,23.44,21.1,19.32,18.13,15.03,10.63,8,8.24,8.24,8.47,10.74,11.58,10.47,11.87,10.74,11.87,9.98,9.12,10.22,9.12,10.47,9.12,9.32,9.12,8.94,9.32,8.94,11.77,15.43,18.21,20.91,24.88,28.22,30.41,32.89,35.58,38.63,41.72,46.2,43.24,40.32,37.03,34,31.64,28.64,25.6,22.54,19.3,20.47,18.73,19.58,19.44,20.61,20.54,20.61,19.44,19.44,18.73,17.63,17.63,18.44,18.44,19.71,19.3,21.49,22.15,24.99,26.53,28.69,30.25,31.66,33.52,35.1,36.65,38.36,39.85,41.38,43.13,44.71,63.04,70.59,74.24,76.55,83.5,86.88,82.81,95.82,90.86,105.84,110.85,132.72,145.27,152.69,151.61,138.51,148.13,145.86,152.38,145.86,127.7,145.86,145.86,148.13,164.56,159.5,133.23,124.86,124.86,101.19,92.28,89.35,75.22,86.45,92.28,116.12,119.06,124.86,138.51,123.17,125.88,127.13,109.57,105.04,92.98,95.97,91.44,98.63,87.94,87.39,80.71,75.66,69.13,46.04,43.69,41.21,38.52,36.12,33.57,30.99,28.45,25.9,23.25,20.79,20.71,20.75,20.66,20.63,20.68,20.39,20.68,20.68,20.68,20.17,18.62,19.75,20.39,19.42,18.4
"280",20.61,20.61,20.29,20.47,20.77,20.71,20.76,20.71,20.79,20.73,20.39,20.17,18.62,17.43,19.59,19.59,18.84,20.25,23.8,26.27,28.3,30.97,34.19,36.28,38.15,40.59,42.87,46.24,44.04,41.25,38.98,36.23,34.66,32.84,30.85,29.37,26.72,23.77,22.71,23.31,23.31,23.1,23.51,23.73,23.1,22.71,22.31,24.17,23.95,24.91,25.18,25.77,27.18,30.64,27.59,28.48,34.17,29.5,30.64,39.88,46.08,42.19,53.28,44.15,46.71,44.4,47.54,50.52,46.08,40.88,36.09,31.06,25.95,18.94,15.16,14.25,13.94,15.46,14.25,16.89,16.62,14.86,14.55,14.86,12.43,12.14,13.94,14.55,16.62,18.4,19.04,22.05,24.55,27.11,30.09,32.55,36.74,39.68,42.64,58.26,65.35,68.26,77.55,91.36,93.99,108.95,114.84,122.67,135.9,138.51,141.04,152.38,165.48,156.18,145.86,156.18,145.86,157.9,143.5,127.7,135.9,124.86,127.7,145.86,145.86,124.86,115.5,120.12,111.33,100.15,90.46,73.37,44.79,42.62,40.42,38.13,36.41,33.87,31.76,29.34,27.49,25.15,23.62,21.28,19.54,18.38,15.27,10.74,8.07,8.24,8.24,8.61,11.01,11.87,10.74,12.17,11.01,12.17,10.22,9.32,10.47,9.32,10.74,9.32,9.52,9.32,9.12,9.52,9.12,11.93,15.61,18.38,21.04,25.05,28.39,30.52,32.97,35.61,38.62,41.73,46.21,43.27,40.37,37.09,34.08,31.71,28.72,25.7,22.66,19.44,20.54,18.87,19.71,19.58,20.66,20.61,20.66,19.58,19.58,18.87,17.72,17.72,18.58,18.58,19.84,19.44,21.6,22.28,25.08,26.62,28.72,30.29,31.72,33.54,35.13,36.68,38.36,39.82,41.34,43.12,44.7,62.8,70.34,73.72,75.77,82.62,85.79,81.41,94.39,89.12,104.1,108.95,131.4,144.52,152.01,149.98,135.9,145.86,143.5,150.31,143.5,124.86,143.5,143.5,145.86,163.5,157.9,130.49,121.98,121.98,98.2,89.35,86.45,72.53,83.58,89.35,113.15,116.12,121.98,135.9,120.49,123.52,125.11,107.39,103.03,91.05,94.29,89.93,97.65,86.88,86.68,80.09,75.21,68.77,46.06,43.71,41.22,38.56,36.12,33.57,30.97,28.46,25.89,23.2,20.78,20.75,20.77,20.71,20.56,20.63,20.28,20.63,20.63,20.63,20.04,18.4,19.59,20.28,19.23,18.17
"281",20.66,20.66,20.38,20.54,20.78,20.75,20.73,20.75,20.78,20.68,20.28,20.04,18.4,17.16,19.42,19.42,18.62,20.02,23.62,26.11,28.13,30.83,34.1,36.19,38.06,40.52,42.81,46.27,44.09,41.32,39.07,36.35,34.77,32.96,30.99,29.52,26.88,23.96,22.9,23.51,23.51,23.31,23.73,23.95,23.31,22.9,22.51,24.41,24.17,25.18,25.47,26.09,27.59,31.27,28.02,28.97,35,30.05,31.27,41.01,47.5,43.43,54.77,45.08,47.55,44.94,48.02,50.94,46.05,40.8,35.97,30.9,25.74,18.68,14.86,13.94,13.64,15.16,13.94,16.62,16.33,14.55,14.25,14.55,12.14,11.85,13.64,14.25,16.33,18.17,18.84,21.87,24.36,26.93,29.93,32.4,36.64,39.59,42.58,57.89,64.69,67.31,76.31,89.93,92.21,107.02,112.59,120.15,133.23,135.9,138.51,150.31,164.56,154.33,143.5,154.33,143.5,156.18,141.04,124.86,133.23,121.98,124.86,143.5,143.5,121.98,112.98,118.28,109.91,99.07,89.82,72.76,44.81,42.65,40.46,38.18,36.5,33.96,31.86,29.45,27.62,25.3,23.8,21.47,19.76,18.63,15.52,10.88,8.14,8.35,8.35,8.77,11.29,12.17,11.01,12.48,11.29,12.48,10.47,9.52,10.74,9.52,11.01,9.52,9.74,9.52,9.32,9.74,9.32,12.1,15.81,18.55,21.18,25.22,28.55,30.65,33.05,35.64,38.61,41.73,46.23,43.3,40.4,37.15,34.15,31.78,28.8,25.8,22.77,19.58,20.61,19.02,19.84,19.71,20.71,20.66,20.71,19.71,19.71,19.02,17.82,17.82,18.73,18.73,19.96,19.58,21.71,22.41,25.16,26.71,28.74,30.32,31.77,33.56,35.14,36.71,38.36,39.78,41.3,43.1,44.68,62.54,70.07,73.17,74.97,81.72,84.68,80,92.93,87.36,102.32,107.02,129.99,143.64,151.2,148.25,133.23,143.5,141.04,148.13,141.04,121.98,141.04,141.04,143.5,162.3,156.18,127.7,119.06,119.06,95.23,86.45,83.58,69.89,80.75,86.45,110.17,113.15,119.06,133.23,117.78,121.1,123.02,105.18,100.99,89.11,92.59,88.39,96.61,85.79,85.94,79.44,74.74,68.39,46.07,43.72,41.23,38.58,36.12,33.56,30.94,28.45,25.88,23.13,20.76,20.77,20.78,20.75,20.48,20.56,20.17,20.56,20.56,20.56,19.9,18.17,19.42,20.17,19.04,17.93
"282",20.71,20.71,20.47,20.61,20.79,20.77,20.68,20.77,20.76,20.63,20.17,19.9,18.17,16.89,19.23,19.23,18.4,19.77,23.43,25.94,27.96,30.69,34.01,36.1,37.96,40.44,42.75,46.3,44.13,41.39,39.16,36.46,34.89,33.08,31.12,29.68,27.05,24.15,23.1,23.73,23.73,23.51,23.95,24.17,23.51,23.1,22.71,24.66,24.41,25.47,25.77,26.43,28.02,31.93,28.48,29.5,35.88,30.64,31.93,42.19,48.97,44.73,56.33,46.05,48.44,45.5,48.53,51.36,46.02,40.73,35.85,30.74,25.53,18.42,14.55,13.64,13.33,14.86,13.64,16.33,16.05,14.25,13.94,14.25,11.85,11.56,13.33,13.94,16.05,17.93,18.62,21.68,24.17,26.74,29.77,32.25,36.53,39.51,42.52,57.52,64.03,66.35,75.07,88.47,90.41,105.04,110.3,117.58,130.49,133.23,135.9,148.13,163.5,152.38,141.04,152.38,141.04,154.33,138.51,121.98,130.49,119.06,121.98,141.04,141.04,119.06,110.43,116.38,108.44,97.93,89.13,72.13,44.83,42.69,40.51,38.24,36.6,34.05,31.97,29.56,27.77,25.45,23.99,21.67,19.98,18.89,15.78,11.02,8.24,8.47,8.47,8.94,11.58,12.48,11.29,12.79,11.58,12.79,10.74,9.74,11.01,9.74,11.29,9.74,9.98,9.74,9.52,9.98,9.52,12.28,16.02,18.73,21.33,25.4,28.72,30.78,33.13,35.64,38.6,41.76,46.25,43.32,40.44,37.21,34.22,31.84,28.88,25.9,22.88,19.71,20.66,19.16,19.96,19.84,20.75,20.71,20.75,19.84,19.84,19.16,17.93,17.93,18.87,18.87,20.08,19.71,21.82,22.53,25.24,26.79,28.76,30.34,31.82,33.57,35.16,36.73,38.35,39.74,41.26,43.08,44.66,62.27,69.78,72.59,74.15,80.78,83.54,78.58,91.44,85.6,100.51,105.04,128.49,142.65,150.26,146.4,130.49,141.04,138.51,145.86,138.51,119.06,138.51,138.51,141.04,160.97,154.33,124.86,116.12,116.12,92.28,83.58,80.75,67.31,77.97,83.58,107.18,110.17,116.12,130.49,115.03,118.64,120.87,102.95,98.92,87.16,90.86,86.83,95.53,84.68,85.16,78.76,74.24,67.99,46.09,43.74,41.24,38.61,36.12,33.55,30.91,28.43,25.85,23.06,20.73,20.78,20.79,20.77,20.39,20.48,20.04,20.48,20.48,20.48,19.75,17.93,19.23,20.04,18.84,17.68
"283",20.75,20.75,20.54,20.66,20.78,20.78,20.63,20.78,20.73,20.56,20.04,19.75,17.93,16.62,19.04,19.04,18.17,19.53,23.23,25.77,27.79,30.54,33.92,36,37.86,40.35,42.69,46.33,44.17,41.46,39.24,36.57,35,33.2,31.26,29.83,27.21,24.33,23.31,23.95,23.95,23.73,24.17,24.41,23.73,23.31,22.9,24.91,24.66,25.77,26.09,26.79,28.48,32.63,28.97,30.05,36.8,31.27,32.63,43.43,50.5,46.08,57.93,47.06,49.36,46.1,49.06,51.81,45.99,40.64,35.73,30.57,25.32,18.16,14.25,13.33,13.03,14.55,13.33,16.05,15.75,13.94,13.64,13.94,11.56,11.28,13.03,13.64,15.75,17.68,18.4,21.47,23.97,26.55,29.6,32.1,36.43,39.42,42.45,57.15,63.37,65.4,73.82,86.99,88.59,103.03,107.98,114.98,127.7,130.49,133.23,145.86,162.3,150.31,138.51,150.31,138.51,152.38,135.9,119.06,127.7,116.12,119.06,138.51,138.51,116.12,107.85,114.43,106.9,96.75,88.39,71.48,44.85,42.73,40.57,38.3,36.69,34.15,32.09,29.68,27.91,25.6,24.18,21.87,20.21,19.16,16.04,11.18,8.24,8.61,8.61,9.12,11.87,12.79,11.58,13.1,11.87,13.1,11.01,9.98,11.29,9.98,11.58,9.98,10.22,9.98,9.74,10.22,9.74,12.47,16.24,18.92,21.49,25.58,28.89,30.91,33.23,35.68,38.6,41.78,46.26,43.35,40.48,37.27,34.3,31.9,28.95,25.98,22.99,19.84,20.71,19.3,20.08,19.96,20.77,20.75,20.77,19.96,19.96,19.3,18.05,18.05,19.02,19.02,20.19,19.84,21.91,22.66,25.31,26.86,28.77,30.36,31.86,33.57,35.16,36.74,38.34,39.7,41.21,43.06,44.64,61.98,69.47,72,73.31,79.82,82.38,77.16,89.93,83.83,98.66,103.03,126.9,141.55,149.2,144.46,127.7,138.51,135.9,143.5,135.9,116.12,135.9,135.9,138.51,159.5,152.38,121.98,113.15,113.15,89.35,80.75,77.97,64.79,75.22,80.75,104.18,107.18,113.15,127.7,112.26,116.13,118.66,100.69,96.83,85.22,89.12,85.26,94.41,83.54,84.35,78.05,73.72,67.57,46.11,43.75,41.24,38.63,36.11,33.53,30.86,28.41,25.81,22.98,20.68,20.79,20.78,20.78,20.28,20.39,19.9,20.39,20.39,20.39,19.59,17.68,19.04,19.9,18.62,17.43
"284",20.77,20.77,20.61,20.71,20.76,20.79,20.56,20.79,20.68,20.48,19.9,19.59,17.68,16.33,18.84,18.84,17.93,19.27,23.03,25.58,27.61,30.38,33.82,35.89,37.76,40.27,42.62,46.36,44.21,41.53,39.33,36.68,35.11,33.32,31.39,30,27.38,24.51,23.51,24.17,24.17,23.95,24.41,24.66,23.95,23.51,23.1,25.18,24.91,26.09,26.43,27.18,28.97,33.38,29.5,30.64,37.78,31.93,33.38,44.73,52.09,47.5,59.59,48.12,50.31,46.72,49.61,52.27,45.96,40.56,35.61,30.4,25.11,17.91,13.94,13.03,12.73,14.25,13.03,15.75,15.46,13.64,13.33,13.64,11.28,11.01,12.73,13.33,15.46,17.43,18.17,21.27,23.76,26.35,29.43,31.94,36.32,39.34,42.39,56.77,62.71,64.45,72.58,85.49,86.77,100.99,105.63,112.35,124.86,127.7,130.49,143.5,160.97,148.13,135.9,148.13,135.9,150.31,133.23,116.12,124.86,113.15,116.12,135.9,135.9,113.15,105.26,112.42,105.32,95.52,87.61,70.81,44.87,42.77,40.62,38.36,36.79,34.25,32.21,29.8,28.07,25.77,24.38,22.08,20.45,19.42,16.31,11.36,8.35,8.77,8.77,9.32,12.17,13.1,11.87,13.42,12.17,13.42,11.29,10.22,11.58,10.22,11.87,10.22,10.47,10.22,9.98,10.47,9.98,12.68,16.46,19.12,21.65,25.77,29.07,31.05,33.32,35.73,38.6,41.81,46.27,43.37,40.51,37.32,34.37,31.95,29.02,26.06,23.08,19.96,20.75,19.44,20.19,20.08,20.78,20.77,20.78,20.08,20.08,19.44,18.18,18.18,19.16,19.16,20.29,19.96,22,22.78,25.37,26.93,28.78,30.37,31.89,33.56,35.17,36.76,38.32,39.65,41.16,43.03,44.62,61.69,69.13,71.39,72.46,78.84,81.19,75.74,88.39,82.06,96.79,100.99,125.24,140.34,148.02,142.41,124.86,135.9,133.23,141.04,133.23,113.15,133.23,133.23,135.9,157.9,150.31,119.06,110.17,110.17,86.45,77.97,75.22,62.32,72.53,77.97,101.19,104.18,110.17,124.86,109.47,113.58,116.41,98.42,94.73,83.27,87.36,83.68,93.25,82.38,83.5,77.31,73.17,67.14,46.13,43.77,41.23,38.65,36.09,33.51,30.81,28.38,25.77,22.88,20.63,20.78,20.76,20.79,20.17,20.28,19.75,20.28,20.28,20.28,19.42,17.43,18.84,19.75,18.4,17.16
"285",20.78,20.78,20.66,20.75,20.73,20.78,20.48,20.78,20.63,20.39,19.75,19.42,17.43,16.05,18.62,18.62,17.68,19.01,22.82,25.39,27.43,30.22,33.71,35.79,37.65,40.19,42.56,46.39,44.26,41.6,39.41,36.79,35.21,33.44,31.52,30.16,27.55,24.69,23.73,24.41,24.41,24.17,24.66,24.91,24.17,23.73,23.31,25.47,25.18,26.43,26.79,27.59,29.5,34.17,30.05,31.27,38.8,32.63,34.17,46.08,53.74,48.97,61.3,49.23,51.31,47.37,50.19,52.74,45.93,40.48,35.48,30.23,24.89,17.66,13.64,12.73,12.43,13.94,12.73,15.46,15.16,13.33,13.03,13.33,11.01,10.75,12.43,13.03,15.16,17.16,17.93,21.05,23.55,26.15,29.25,31.78,36.2,39.25,42.32,56.4,62.04,63.51,71.33,83.98,84.94,98.92,103.26,109.69,121.98,124.86,127.7,141.04,159.5,145.86,133.23,145.86,133.23,148.13,130.49,113.15,121.98,110.17,113.15,133.23,133.23,110.17,102.65,110.37,103.69,94.26,86.8,70.12,44.89,42.81,40.68,38.43,36.89,34.36,32.33,29.93,28.22,25.93,24.58,22.3,20.68,19.69,16.58,11.54,8.47,8.94,8.94,9.52,12.48,13.42,12.17,13.74,12.48,13.74,11.58,10.47,11.87,10.47,12.17,10.47,10.74,10.47,10.22,10.74,10.22,12.89,16.69,19.32,21.82,25.96,29.24,31.19,33.42,35.77,38.61,41.84,46.29,43.4,40.54,37.38,34.44,32,29.08,26.14,23.18,20.08,20.77,19.58,20.29,20.19,20.79,20.78,20.79,20.19,20.19,19.58,18.31,18.31,19.3,19.3,20.38,20.08,22.08,22.91,25.43,26.99,28.77,30.37,31.92,33.55,35.16,36.76,38.3,39.6,41.11,43.01,44.59,61.38,68.77,70.76,71.59,77.84,79.99,74.31,86.83,80.29,94.89,98.92,123.49,139.02,146.72,140.27,121.98,133.23,130.49,138.51,130.49,110.17,130.49,130.49,133.23,156.18,148.13,116.12,107.18,107.18,83.58,75.22,72.53,59.92,69.89,75.22,98.2,101.19,107.18,121.98,106.66,111.01,114.1,96.13,92.62,81.33,85.6,82.09,92.04,81.19,82.62,76.55,72.59,66.69,46.15,43.78,41.23,38.66,36.07,33.48,30.75,28.34,25.71,22.78,20.56,20.76,20.73,20.78,20.04,20.17,19.59,20.17,20.17,20.17,19.23,17.16,18.62,19.59,18.17,16.89
"286",20.79,20.79,20.71,20.77,20.68,20.76,20.39,20.76,20.56,20.28,19.59,19.23,17.16,15.75,18.4,18.4,17.43,18.75,22.61,25.2,27.24,30.06,33.6,35.68,37.55,40.1,42.5,46.41,44.3,41.66,39.49,36.89,35.32,33.56,31.66,30.34,27.73,24.88,23.95,24.66,24.66,24.41,24.91,25.18,24.41,23.95,23.51,25.77,25.47,26.79,27.18,28.02,30.05,35,30.64,31.93,39.88,33.38,35,47.5,55.46,50.5,63.06,50.38,52.34,48.04,50.78,53.23,45.9,40.4,35.36,30.06,24.68,17.41,13.33,12.43,12.14,13.64,12.43,15.16,14.86,13.03,12.73,13.03,10.75,10.49,12.14,12.73,14.86,16.89,17.68,20.82,23.33,25.95,29.07,31.63,36.09,39.15,42.26,56.03,61.37,62.57,70.08,82.45,83.11,96.83,100.87,107.01,119.06,121.98,124.86,138.51,157.9,143.5,130.49,143.5,130.49,145.86,127.7,110.17,119.06,107.18,110.17,130.49,130.49,107.18,100.03,108.28,102.02,92.95,85.95,69.43,44.91,42.85,40.74,38.5,37,34.46,32.46,30.06,28.39,26.11,24.79,22.51,20.93,19.96,16.86,11.74,8.61,9.12,9.12,9.74,12.79,13.74,12.48,14.06,12.79,14.06,11.87,10.74,12.17,10.74,12.48,10.74,11.01,10.74,10.47,11.01,10.47,13.12,16.93,19.54,22,26.16,29.42,31.33,33.53,35.83,38.63,41.87,46.3,43.42,40.57,37.43,34.5,32.04,29.13,26.21,23.26,20.19,20.78,19.71,20.38,20.29,20.78,20.79,20.78,20.29,20.29,19.71,18.44,18.44,19.44,19.44,20.47,20.19,22.15,23.02,25.48,27.04,28.75,30.37,31.94,33.53,35.15,36.76,38.27,39.55,41.05,42.98,44.56,61.06,68.39,70.11,70.72,76.83,78.78,72.9,85.26,78.52,92.98,96.83,121.68,137.6,145.31,138.04,119.06,130.49,127.7,135.9,127.7,107.18,127.7,127.7,130.49,154.33,145.86,113.15,104.18,104.18,80.75,72.53,69.89,57.59,67.31,72.53,95.23,98.2,104.18,119.06,103.84,108.4,111.76,93.84,90.5,79.4,83.83,80.49,90.8,79.99,81.72,75.77,72,66.23,46.16,43.78,41.22,38.67,36.05,33.44,30.68,28.29,25.64,22.66,20.48,20.73,20.68,20.76,19.9,20.04,19.42,20.04,20.04,20.04,19.04,16.89,18.4,19.42,17.93,16.62
"287",20.78,20.78,20.75,20.78,20.63,20.73,20.28,20.73,20.48,20.17,19.42,19.04,16.89,15.46,18.17,18.17,17.16,18.48,22.39,25,27.05,29.89,33.48,35.56,37.44,40.02,42.44,46.44,44.34,41.72,39.56,36.99,35.42,33.68,31.8,30.52,27.91,25.06,24.17,24.91,24.91,24.66,25.18,25.47,24.66,24.17,23.73,26.09,25.77,27.18,27.59,28.48,30.64,35.88,31.27,32.63,41.01,34.17,35.88,48.97,57.23,52.09,64.87,51.57,53.41,48.75,51.4,53.73,45.86,40.32,35.23,29.89,24.46,17.17,13.03,12.14,11.85,13.33,12.14,14.86,14.55,12.73,12.43,12.73,10.49,10.24,11.85,12.43,14.55,16.62,17.43,20.59,23.11,25.74,28.89,31.47,35.97,39.06,42.19,55.65,60.71,61.64,68.85,80.92,81.28,94.73,98.47,104.32,116.12,119.06,121.98,135.9,156.18,141.04,127.7,141.04,127.7,143.5,124.86,107.18,116.12,104.18,107.18,127.7,127.7,104.18,97.41,106.15,100.31,91.61,85.06,68.72,44.94,42.9,40.8,38.57,37.1,34.58,32.59,30.2,28.55,26.28,25,22.74,21.17,20.23,17.14,11.95,8.77,9.32,9.32,9.98,13.1,14.06,12.79,14.38,13.1,14.38,12.17,11.01,12.48,11.01,12.79,11.01,11.29,11.01,10.74,11.29,10.74,13.35,17.18,19.76,22.19,26.35,29.6,31.48,33.64,35.88,38.64,41.91,46.31,43.44,40.59,37.48,34.56,32.07,29.18,26.27,23.34,20.29,20.79,19.84,20.47,20.38,20.76,20.78,20.76,20.38,20.38,19.84,18.58,18.58,19.58,19.58,20.54,20.29,22.21,23.14,25.52,27.08,28.73,30.35,31.96,33.51,35.13,36.76,38.24,39.49,40.99,42.95,44.54,60.74,67.99,69.45,69.84,75.79,77.55,71.48,83.68,76.76,91.05,94.73,119.8,136.08,143.79,135.73,116.12,127.7,124.86,133.23,124.86,104.18,124.86,124.86,127.7,152.38,143.5,110.17,101.19,101.19,77.97,69.89,67.31,55.32,64.79,69.89,92.28,95.23,101.19,116.12,101.02,105.78,109.38,91.54,88.38,77.48,82.06,78.9,89.53,78.78,80.78,74.97,71.39,65.75,46.18,43.79,41.2,38.68,36.01,33.39,30.61,28.23,25.57,22.53,20.39,20.68,20.63,20.73,19.75,19.9,19.23,19.9,19.9,19.9,18.84,16.62,18.17,19.23,17.68,16.33
