"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300"
"311",152.22,133,128.08,125.56,135.39,144.39,158.57,135.39,159.89,165.37,164.03,153.96,155.6,153.96,140.02,135.39,128.08,146.47,139.23,142.59,132.32,139.09,133.83,127.34,117.5,107.16,102.49,88.48,89,85.53,77.12,73.82,69.15,47.16,45.1,43.72,43.48,42.56,40.24,42.08,41.01,39.31,38.18,30.72,30.28,28.7,28.33,28.7,32.64,33.75,38.61,35.62,37.04,29.87,29.07,26.59,27.97,25.25,22.19,24.59,27.27,27.61,29.07,28.7,29.57,32.12,36.46,38.06,39.41,41.76,43.27,44.79,46.55,45.96,43.04,40.65,37.69,36.88,33.11,33.26,28.99,25.56,23.59,19.96,20.81,27.57,18.51,16.93,24.18,31.35,30.05,32.7,30.05,23.13,25.27,23.13,25.27,21.17,22.13,19.36,23.13,20.24,22.13,19.72,24.77,24.42,25.78,29.54,35.98,37.38,38.2,43.05,45.14,45.48,43.03,45.79,44.72,42.04,39.29,36.6,33.92,31.3,28.69,26,23.26,20.52,17.94,15.17,12.49,9.87,7.11,7.13,7.19,7.23,7.5,7.11,7.19,7.13,7.13,7.44,7.44,7.55,7.66,7.66,8.11,8.06,7.72,7.55,7.49,7.9,7.84,7.78,8.11,12.4,16.97,21.4,25.98,30.67,35.33,40.08,48.2,48.09,45.6,45.3,44.92,48.38,44.57,52.2,47.66,39.88,40.27,39.44,35.62,37.81,35.62,35.62,34.34,32.13,35.62,42.27,40.35,42.27,42.27,45.51,54.99,53.46,58.22,67.33,67.33,67.33,59.92,59.92,59.92,56.57,59.92,56,67.63,57.32,52.25,54.62,46.33,44.43,46.11,46.81,44.64,42.36,40.08,37.62,35.29,32.92,30.6,28.42,26.09,23.72,21.57,19.06,17.04,14.55,11.87,9.5,7.11,7.16,7.19,7.44,7.15,7.11,7.15,7.25,7.49,7.55,7.34,7.11,7.13,7.21,7.18,7.34,7.55,10.68,13.62,16.4,18.79,21.59,24.45,27.32,30.24,33.1,35.98,38.87,41.81,63.5,71.84,76.25,79.32,87.42,97.85,100.81,99.07,101.6,103.41,113.69,124.5,126.33,122.84,130.14,99.33,104.55,99.33,99.33,114.99,107.17,104.55,132.55,149.79,147.88,141.69,137.23,137.23,125.21,130.14,147.88,159.37,160.61,160.61,161.74,162.76,143.42,131.91,112.22,97.96,81.51,44.69,42.38,40.06,37.73,35.37,32.91,30.57,28.22,25.93,23.53
"312",153.96,135.39,130.56,128.08,137.73,146.47,159.89,137.73,161.1,165.85,164.76,155.6,157.14,155.6,142.24,137.73,130.56,148.48,141.2,144.05,133.92,139.66,134.17,126.89,116.67,106.13,101.6,87.41,88.21,84.93,76.5,73.39,68.87,47.2,45.17,43.84,43.7,42.86,40.54,42.6,41.6,39.94,38.88,31.17,30.72,29.07,28.7,29.07,33.18,34.34,39.46,36.32,37.81,30.28,29.46,26.93,28.33,25.59,22.54,24.92,27.61,27.97,29.46,29.07,29.89,32.42,36.82,38.38,39.67,42.01,43.48,44.95,46.67,45.87,42.91,40.47,37.48,36.54,32.78,32.77,28.52,25.08,23.04,19.41,20.06,26.39,17.71,16.2,23.13,30.05,28.78,31.35,28.78,22.13,24.18,22.13,24.18,20.24,21.17,18.51,22.13,19.36,21.17,19,23.96,23.76,25.2,28.94,35.25,36.72,37.63,42.43,44.58,45.03,42.79,45.57,44.71,42.03,39.28,36.6,33.92,31.28,28.67,25.98,23.24,20.51,17.91,15.16,12.48,9.91,7.11,7.16,7.23,7.28,7.59,7.12,7.23,7.16,7.12,7.38,7.38,7.49,7.6,7.6,8.06,8.01,7.66,7.49,7.44,7.84,7.78,7.72,8.06,12.35,16.92,21.37,25.95,30.65,35.32,40.06,48.29,48.28,45.76,45.55,45.26,48.99,45.1,53.17,48.54,40.48,41,40.23,36.32,38.61,36.32,36.32,34.97,32.64,36.32,43.3,41.29,43.3,43.3,46.7,56.57,54.99,59.92,69.32,69.32,69.32,61.68,61.68,61.68,58.22,61.68,57.5,69.37,58.62,53.24,55.58,46.82,44.7,46.34,46.95,44.64,42.38,40.11,37.63,35.28,32.93,30.62,28.46,26.14,23.77,21.65,19.12,17.13,14.63,11.91,9.53,7.11,7.19,7.23,7.38,7.13,7.11,7.13,7.21,7.44,7.49,7.29,7.12,7.12,7.18,7.15,7.29,7.49,10.62,13.57,16.35,18.76,21.57,24.46,27.32,30.26,33.09,35.98,38.87,41.83,63.32,71.81,75.84,78.65,86.71,97.26,99.9,97.77,100.09,101.7,111.92,122.71,124.3,120.51,127.69,96.74,101.94,96.74,96.74,112.39,104.55,101.94,130.14,147.88,145.89,139.49,134.92,134.92,122.69,127.69,145.89,158.02,159.37,159.37,160.61,161.74,142.27,131.53,111.52,97.69,81.43,44.69,42.37,40.05,37.71,35.35,32.91,30.57,28.22,25.91,23.53
"313",155.6,137.73,133,130.56,140.02,148.48,161.1,140.02,162.2,166.21,165.37,157.14,158.57,157.14,144.39,140.02,133,150.39,143.09,145.42,135.45,140.13,134.43,126.37,115.77,105.06,100.68,86.32,87.38,84.3,75.87,72.94,68.57,47.25,45.24,43.96,43.93,43.17,40.86,43.15,42.23,40.61,39.61,31.64,31.17,29.46,29.07,29.46,33.75,34.97,40.35,37.04,38.61,30.72,29.87,27.27,28.7,25.92,22.89,25.25,27.97,28.33,29.87,29.46,30.22,32.74,37.2,38.72,39.95,42.28,43.7,45.12,46.81,45.77,42.79,40.3,37.29,36.22,32.47,32.29,28.07,24.63,22.52,18.9,19.34,25.27,16.93,15.49,22.13,28.78,27.57,30.05,27.57,21.17,23.13,21.17,23.13,19.36,20.24,17.71,21.17,18.51,20.24,18.31,23.19,23.13,24.65,28.35,34.54,36.09,37.09,41.84,44.04,44.6,42.56,45.36,44.7,42.02,39.28,36.6,33.93,31.27,28.64,25.95,23.22,20.51,17.88,15.15,12.47,9.95,7.12,7.19,7.28,7.35,7.69,7.13,7.28,7.19,7.11,7.34,7.34,7.44,7.55,7.55,8.01,7.96,7.6,7.44,7.38,7.78,7.72,7.66,8.01,12.29,16.88,21.33,25.93,30.63,35.3,40.05,48.38,48.47,45.93,45.81,45.61,49.62,45.65,54.18,49.46,41.1,41.76,41.05,37.04,39.46,37.04,37.04,35.62,33.18,37.04,44.38,42.27,44.38,44.38,47.94,58.22,56.57,61.68,71.38,71.38,71.38,63.51,63.51,63.51,59.92,63.51,59.05,71.16,59.96,54.27,56.57,47.33,44.98,46.58,47.09,44.65,42.4,40.14,37.64,35.27,32.94,30.64,28.52,26.2,23.82,21.73,19.19,17.24,14.73,11.96,9.57,7.12,7.23,7.28,7.34,7.12,7.12,7.12,7.18,7.38,7.44,7.25,7.13,7.11,7.15,7.13,7.25,7.44,10.57,13.52,16.31,18.73,21.56,24.48,27.32,30.28,33.09,35.98,38.87,41.84,63.13,71.76,75.41,77.97,85.96,96.62,98.94,96.44,98.56,99.97,110.11,120.88,122.23,118.15,125.21,94.15,99.33,94.15,94.15,109.78,104.55,99.33,127.69,145.89,143.82,137.23,132.55,132.55,120.14,125.21,143.82,156.57,158.02,158.02,159.37,160.61,141.03,131.07,110.76,97.36,81.32,44.68,42.36,40.04,37.7,35.33,32.91,30.57,28.23,25.9,23.54
"314",157.14,140.02,135.39,133,142.24,150.39,162.2,142.24,163.18,166.43,165.85,158.57,159.89,158.57,146.47,142.24,135.39,152.22,144.9,146.7,136.91,140.51,134.6,125.76,114.81,103.94,99.7,85.2,86.53,83.65,75.22,72.47,68.26,47.29,45.32,44.09,44.17,43.5,41.19,43.73,42.88,41.3,40.38,32.13,31.64,29.87,29.46,29.87,34.34,35.62,41.29,37.81,39.46,31.17,30.28,27.61,29.07,26.25,23.24,25.59,28.33,28.7,30.28,29.87,30.56,33.06,37.6,39.07,40.24,42.56,43.93,45.3,46.95,45.69,42.68,40.14,37.1,35.92,32.17,31.83,27.65,24.21,22.02,18.41,18.66,24.18,16.2,14.83,21.17,27.57,26.39,28.78,26.39,20.24,22.13,20.24,22.13,18.51,19.36,16.93,20.24,17.71,19.36,17.65,22.45,22.53,24.12,27.8,33.86,35.48,36.57,41.27,43.51,44.17,42.34,45.16,44.69,42.01,39.28,36.6,33.93,31.25,28.62,25.93,23.21,20.52,17.87,15.15,12.47,10.01,7.13,7.23,7.35,7.42,7.8,7.16,7.35,7.23,7.11,7.29,7.29,7.38,7.49,7.49,7.96,7.9,7.55,7.38,7.34,7.72,7.66,7.6,7.96,12.24,16.83,21.3,25.91,30.61,35.29,40.04,48.48,48.67,46.11,46.09,45.98,50.29,46.23,55.22,50.41,41.77,42.56,41.92,37.81,40.35,37.81,37.81,36.32,33.75,37.81,45.51,43.3,45.51,45.51,49.23,59.92,58.22,63.51,73.48,73.48,73.48,65.39,65.39,65.39,61.68,65.39,60.66,72.98,61.35,55.34,57.6,47.87,45.28,46.84,47.25,44.65,42.42,40.17,37.65,35.26,32.96,30.67,28.57,26.27,23.89,21.82,19.26,17.35,14.83,12.01,9.62,7.13,7.28,7.35,7.29,7.11,7.13,7.11,7.15,7.34,7.38,7.21,7.16,7.11,7.13,7.12,7.21,7.38,10.51,13.47,16.26,18.71,21.55,24.5,27.32,30.31,33.09,35.98,38.87,41.86,62.92,71.68,74.95,77.26,85.18,95.94,97.94,95.08,97,98.22,108.27,119,120.13,115.76,122.69,91.58,96.74,91.58,91.58,107.17,101.94,96.74,125.21,143.82,141.69,134.92,130.14,130.14,117.58,122.69,141.69,155.01,156.57,156.57,158.02,159.37,139.7,130.51,109.94,96.98,81.17,44.67,42.35,40.02,37.68,35.32,32.91,30.58,28.24,25.89,23.56
"315",158.57,142.24,137.73,135.39,144.39,152.22,163.18,144.39,164.03,166.53,166.21,159.89,161.1,159.89,148.48,144.39,137.73,153.96,146.63,147.87,138.28,140.79,134.67,125.08,113.79,102.78,98.69,84.08,85.66,82.96,74.55,71.99,67.93,47.34,45.39,44.21,44.43,43.85,41.54,44.34,43.57,42.04,41.2,32.64,32.13,30.28,29.87,30.28,34.97,36.32,42.27,38.61,40.35,31.64,30.72,27.97,29.46,26.59,23.58,25.92,28.7,29.07,30.72,30.28,30.9,33.39,38.01,39.44,40.54,42.86,44.17,45.49,47.09,45.6,42.57,39.98,36.93,35.62,31.89,31.4,27.25,23.8,21.55,17.95,18.01,23.13,15.49,14.19,20.24,26.39,25.27,27.57,25.27,19.36,21.17,19.36,21.17,17.71,18.51,16.2,19.36,16.93,18.51,17.02,21.74,21.96,23.62,27.27,33.21,34.89,36.07,40.72,43.01,43.76,42.13,44.96,44.69,42,39.28,36.6,33.95,31.25,28.61,25.91,23.2,20.53,17.85,15.16,12.48,10.08,7.16,7.28,7.42,7.5,7.93,7.19,7.42,7.28,7.12,7.25,7.25,7.34,7.44,7.44,7.9,7.84,7.49,7.34,7.29,7.66,7.6,7.55,7.9,12.19,16.79,21.28,25.9,30.6,35.28,40.02,48.58,48.89,46.29,46.38,46.37,50.98,46.84,56.3,51.41,42.46,43.4,42.83,38.61,41.29,38.61,38.61,37.04,34.34,38.61,46.7,44.38,46.7,46.7,50.59,61.68,59.92,65.39,75.64,75.64,75.64,67.33,67.33,67.33,63.51,67.33,62.32,74.85,62.78,56.45,58.66,48.43,45.59,47.11,47.41,44.66,42.44,40.21,37.67,35.26,32.98,30.7,28.64,26.34,23.96,21.92,19.34,17.48,14.94,12.07,9.68,7.16,7.35,7.42,7.25,7.11,7.16,7.11,7.13,7.29,7.34,7.18,7.19,7.12,7.12,7.11,7.18,7.34,10.46,13.41,16.21,18.69,21.54,24.53,27.33,30.35,33.09,35.99,38.87,41.89,62.7,71.58,74.47,76.54,84.38,95.22,96.91,93.7,95.43,96.46,106.41,117.07,117.98,113.35,120.14,89.03,94.15,89.03,89.03,104.55,99.33,94.15,122.69,141.69,139.49,132.55,127.69,127.69,114.99,120.14,139.49,153.36,155.01,155.01,156.57,158.02,138.29,129.87,109.07,96.56,81,44.67,42.34,40.01,37.67,35.3,32.92,30.59,28.26,25.88,23.58
"316",159.89,144.39,140.02,137.73,146.47,153.96,164.03,146.47,164.76,166.5,166.43,161.1,162.2,161.1,150.39,146.47,140.02,155.6,148.28,148.95,139.56,140.96,134.65,124.32,112.72,101.58,97.65,82.94,84.76,82.25,73.86,71.49,67.59,47.38,45.47,44.35,44.7,44.21,41.91,44.97,44.3,42.81,42.05,33.18,32.64,30.72,30.28,30.72,35.62,37.04,43.3,39.46,41.29,32.13,31.17,28.33,29.87,26.93,23.92,26.25,29.07,29.46,31.17,30.72,31.26,33.73,38.45,39.82,40.86,43.17,44.43,45.69,47.25,45.52,42.47,39.84,36.76,35.34,31.63,30.99,26.86,23.42,21.11,17.51,17.39,22.13,14.83,13.59,19.36,25.27,24.18,26.39,24.18,18.51,20.24,18.51,20.24,16.93,17.71,15.49,18.51,16.2,17.71,16.43,21.07,21.42,23.14,26.76,32.58,34.32,35.58,40.19,42.52,43.37,41.93,44.77,44.68,41.99,39.28,36.6,33.96,31.24,28.59,25.9,23.19,20.55,17.84,15.17,12.49,10.15,7.19,7.35,7.5,7.59,8.06,7.23,7.5,7.35,7.13,7.21,7.21,7.29,7.38,7.38,7.84,7.78,7.44,7.29,7.25,7.6,7.55,7.49,7.84,12.14,16.75,21.25,25.89,30.59,35.27,40.01,48.68,49.11,46.49,46.68,46.78,51.69,47.48,57.42,52.45,43.19,44.28,43.79,39.46,42.27,39.46,39.46,37.81,34.97,39.46,47.94,45.51,47.94,47.94,51.99,63.51,61.68,67.33,77.86,77.86,77.86,69.32,69.32,69.32,65.39,69.32,64.04,76.75,64.25,57.59,59.75,49.02,45.92,47.39,47.58,44.67,42.46,40.24,37.69,35.26,33,30.74,28.7,26.41,24.03,22.03,19.43,17.61,15.07,12.15,9.74,7.19,7.42,7.5,7.21,7.12,7.19,7.12,7.12,7.25,7.29,7.15,7.23,7.13,7.11,7.11,7.15,7.29,10.4,13.36,16.16,18.67,21.54,24.57,27.34,30.38,33.1,35.99,38.88,41.91,62.47,71.46,73.97,75.8,83.56,94.46,95.85,92.3,93.84,94.68,104.52,115.12,115.81,110.93,117.58,86.5,91.58,86.5,86.5,104.55,96.74,91.58,120.14,139.49,137.23,130.14,125.21,125.21,112.39,117.58,137.23,151.62,153.36,153.36,155.01,156.57,136.8,129.15,108.14,96.09,80.78,44.66,42.33,40,37.65,35.29,32.93,30.6,28.28,25.88,23.6
"317",161.1,146.47,142.24,140.02,148.48,155.6,164.76,148.48,165.37,166.34,166.53,162.2,163.18,162.2,152.22,148.48,142.24,157.14,149.83,149.93,140.76,141.04,134.53,123.48,111.59,100.34,96.56,81.78,83.83,81.52,73.17,70.97,67.23,47.43,45.55,44.49,44.98,44.59,42.3,45.64,45.06,43.62,42.95,33.75,33.18,31.17,30.72,31.17,36.32,37.81,44.38,40.35,42.27,32.64,31.64,28.7,30.28,27.27,24.25,26.59,29.46,29.87,31.64,31.17,31.63,34.09,38.91,40.23,41.19,43.5,44.7,45.89,47.41,45.45,42.38,39.7,36.6,35.08,31.38,30.59,26.5,23.06,20.68,17.1,16.8,21.17,14.19,13.02,18.51,24.18,23.13,25.27,23.13,17.71,19.36,17.71,19.36,16.2,16.93,14.83,17.71,15.49,16.93,15.86,20.42,20.9,22.69,26.28,31.98,33.78,35.12,39.67,42.04,42.99,41.73,44.59,44.67,41.98,39.28,36.61,33.98,31.24,28.58,25.89,23.19,20.57,17.83,15.19,12.51,10.24,7.23,7.42,7.59,7.69,8.21,7.28,7.59,7.42,7.16,7.18,7.18,7.25,7.34,7.34,7.78,7.72,7.38,7.25,7.21,7.55,7.49,7.44,7.78,12.09,16.71,21.23,25.88,30.58,35.26,40,48.79,49.35,46.7,47,47.21,52.44,48.14,58.58,53.53,43.96,45.2,44.79,40.35,43.3,40.35,40.35,38.61,35.62,40.35,49.23,46.7,49.23,49.23,53.46,65.39,63.51,69.32,80.12,80.12,80.12,71.38,71.38,71.38,67.33,71.38,65.81,78.69,65.76,58.78,60.87,49.64,46.26,47.68,47.76,44.68,42.49,40.28,37.71,35.26,33.03,30.78,28.78,26.49,24.12,22.14,19.53,17.75,15.2,12.23,9.82,7.23,7.5,7.59,7.18,7.13,7.23,7.13,7.11,7.21,7.25,7.13,7.28,7.16,7.11,7.12,7.13,7.25,10.35,13.31,16.12,18.66,21.55,24.61,27.36,30.43,33.11,36,38.89,41.94,62.24,71.31,73.46,75.04,82.71,93.66,94.75,90.89,92.24,92.89,102.61,113.13,113.6,108.49,114.99,83.99,89.03,83.99,83.99,101.94,94.15,89.03,117.58,137.23,134.92,127.69,122.69,122.69,109.78,114.99,134.92,149.79,151.62,151.62,153.36,155.01,135.24,128.35,107.16,95.57,80.54,44.66,42.33,39.99,37.64,35.28,32.94,30.62,28.31,25.87,23.64
"318",162.2,148.48,144.39,142.24,150.39,157.14,165.37,150.39,165.85,166.06,166.5,163.18,164.03,163.18,153.96,150.39,144.39,158.57,151.28,150.8,141.86,141.02,134.32,122.58,110.41,99.07,95.44,80.62,82.89,80.76,72.46,70.45,66.86,47.48,45.64,44.64,45.28,44.99,42.71,46.35,45.86,44.47,43.89,34.34,33.75,31.64,31.17,31.64,37.04,38.61,45.51,41.29,43.3,33.18,32.13,29.07,30.72,27.61,24.59,26.93,29.87,30.28,32.13,31.64,32.01,34.46,39.4,40.66,41.54,43.85,44.98,46.11,47.58,45.38,42.29,39.57,36.46,34.83,31.14,30.21,26.16,22.72,20.28,16.71,16.24,20.24,13.59,12.48,17.71,23.13,22.13,24.18,22.13,16.93,18.51,16.93,18.51,15.49,16.2,14.19,16.93,14.83,16.2,15.33,19.81,20.41,22.26,25.82,31.4,33.26,34.68,39.18,41.59,42.62,41.55,44.42,44.67,41.98,39.29,36.62,34,31.24,28.57,25.88,23.2,20.6,17.83,15.22,12.54,10.34,7.28,7.5,7.69,7.8,8.37,7.35,7.69,7.5,7.19,7.15,7.15,7.21,7.29,7.29,7.72,7.66,7.34,7.21,7.18,7.49,7.44,7.38,7.72,12.05,16.67,21.21,25.88,30.57,35.26,39.99,48.91,49.59,46.92,47.34,47.66,53.22,48.84,59.78,54.65,44.77,46.17,45.84,41.29,44.38,41.29,41.29,39.46,36.32,41.29,50.59,47.94,50.59,50.59,54.99,67.33,65.39,71.38,82.42,82.42,82.42,73.48,73.48,73.48,69.32,73.48,67.63,80.67,67.32,60,62.02,50.28,46.62,47.99,47.95,44.69,42.52,40.32,37.74,35.26,33.07,30.83,28.86,26.58,24.21,22.26,19.64,17.9,15.34,12.32,9.91,7.28,7.59,7.69,7.15,7.16,7.28,7.16,7.11,7.18,7.21,7.12,7.35,7.19,7.12,7.13,7.12,7.21,10.3,13.26,16.07,18.66,21.56,24.66,27.38,30.47,33.12,36.02,38.9,41.96,61.99,71.14,72.92,74.28,81.84,92.82,93.62,89.46,90.62,91.1,100.68,111.11,111.38,106.05,112.39,81.52,86.5,81.52,81.52,99.33,91.58,86.5,114.99,134.92,132.55,125.21,120.14,120.14,107.17,112.39,132.55,147.88,149.79,149.79,151.62,153.36,133.61,127.47,106.13,95.01,80.26,44.65,42.32,39.98,37.63,35.27,32.96,30.64,28.34,25.88,23.67
"319",163.18,150.39,146.47,144.39,152.22,158.57,165.85,152.22,166.21,165.64,166.34,164.03,164.76,164.03,155.6,152.22,146.47,159.89,152.63,151.56,142.88,140.89,134.02,121.6,109.18,97.77,94.3,79.45,81.93,79.99,71.74,69.9,66.48,47.54,45.72,44.79,45.59,45.42,43.14,47.08,46.69,45.36,44.87,34.97,34.34,32.13,31.64,32.13,37.81,39.46,46.7,42.27,44.38,33.75,32.64,29.46,31.17,27.97,24.92,27.27,30.28,30.72,32.64,32.13,32.4,34.85,39.91,41.11,41.91,44.21,45.28,46.34,47.76,45.31,42.2,39.44,36.32,34.59,30.92,29.86,25.83,22.39,19.91,16.35,15.71,19.36,13.02,11.96,16.93,22.13,21.17,23.13,21.17,16.2,17.71,16.2,17.71,14.83,15.49,13.59,16.2,14.19,15.49,14.82,19.22,19.95,21.86,25.38,30.85,32.77,34.26,38.7,41.15,42.27,41.37,44.26,44.66,41.97,39.3,36.64,34.03,31.24,28.56,25.88,23.21,20.63,17.84,15.25,12.58,10.44,7.35,7.59,7.8,7.93,8.54,7.42,7.8,7.59,7.23,7.13,7.13,7.18,7.25,7.25,7.66,7.6,7.29,7.18,7.15,7.44,7.38,7.34,7.66,12,16.63,21.2,25.87,30.57,35.26,39.98,49.03,49.85,47.15,47.7,48.13,54.02,49.57,61.01,55.82,45.61,47.18,46.94,42.27,45.51,42.27,42.27,40.35,37.04,42.27,51.99,49.23,51.99,51.99,56.57,69.32,67.33,73.48,84.78,84.78,84.78,75.64,75.64,75.64,71.38,75.64,69.51,82.68,68.91,61.26,63.21,50.95,47,48.31,48.15,44.7,42.55,40.37,37.77,35.26,33.1,30.88,28.94,26.68,24.31,22.39,19.75,18.06,15.49,12.42,10.01,7.35,7.69,7.8,7.13,7.19,7.35,7.19,7.12,7.15,7.18,7.11,7.42,7.23,7.13,7.16,7.11,7.18,10.25,13.21,16.03,18.66,21.58,24.72,27.41,30.53,33.14,36.04,38.91,41.99,61.73,70.95,72.37,73.5,80.96,91.95,92.46,88.01,89,89.3,98.74,109.06,109.13,103.6,109.78,79.07,83.99,79.07,79.07,96.74,89.03,83.99,112.39,132.55,130.14,122.69,117.58,117.58,104.55,109.78,130.14,145.89,147.88,147.88,149.79,151.62,131.91,126.51,105.06,94.4,79.96,44.65,42.31,39.97,37.62,35.26,32.98,30.67,28.38,25.89,23.72
"320",164.03,152.22,148.48,146.47,153.96,159.89,166.21,153.96,166.43,165.11,166.06,164.76,165.37,164.76,157.14,153.96,148.48,161.1,153.88,152.21,143.79,140.67,133.63,120.56,107.91,96.44,93.12,78.27,80.96,79.19,71.01,69.35,66.08,47.59,45.81,44.95,45.92,45.86,43.6,47.85,47.57,46.3,45.91,35.62,34.97,32.64,32.13,32.64,38.61,40.35,47.94,43.3,45.51,34.34,33.18,29.87,31.64,28.33,25.25,27.61,30.72,31.17,33.18,32.64,32.82,35.26,40.44,41.58,42.3,44.59,45.59,46.58,47.95,45.25,42.12,39.33,36.19,34.36,30.71,29.52,25.52,22.09,19.55,16,15.21,18.51,12.48,11.48,16.2,21.17,20.24,22.13,20.24,15.49,16.93,15.49,16.93,14.19,14.83,13.02,15.49,13.59,14.83,14.34,18.67,19.51,21.47,24.97,30.32,32.29,33.85,38.25,40.72,41.93,41.21,44.1,44.66,41.97,39.31,36.65,34.06,31.25,28.56,25.87,23.22,20.67,17.85,15.29,12.62,10.56,7.42,7.69,7.93,8.06,8.72,7.5,7.93,7.69,7.28,7.12,7.12,7.15,7.21,7.21,7.6,7.55,7.25,7.15,7.13,7.38,7.34,7.29,7.6,11.96,16.6,21.19,25.88,30.57,35.26,39.97,49.16,50.12,47.39,48.07,48.62,54.86,50.33,62.28,57.03,46.49,48.24,48.09,43.3,46.7,43.3,43.3,41.29,37.81,43.3,53.46,50.59,53.46,53.46,58.22,71.38,69.32,75.64,87.17,87.17,87.17,77.86,77.86,77.86,73.48,77.86,71.43,84.71,70.54,62.56,64.42,51.64,47.4,48.65,48.36,44.71,42.58,40.42,37.8,35.27,33.14,30.94,29.04,26.78,24.41,22.53,19.87,18.22,15.65,12.53,10.11,7.42,7.8,7.93,7.12,7.23,7.42,7.23,7.13,7.13,7.15,7.11,7.5,7.28,7.16,7.19,7.11,7.15,10.21,13.17,15.99,18.66,21.6,24.78,27.44,30.58,33.16,36.06,38.93,42.03,61.46,70.74,71.81,72.72,80.05,91.05,91.28,86.56,87.36,87.51,96.79,106.99,106.87,101.14,107.17,76.65,81.52,76.65,76.65,94.15,86.5,81.52,109.78,130.14,127.69,120.14,114.99,114.99,104.55,107.17,127.69,143.82,145.89,145.89,147.88,149.79,130.14,125.48,103.94,93.76,79.62,44.64,42.31,39.96,37.61,35.26,33,30.7,28.42,25.9,23.77
